Date,ticker,curve,softmax,equal
2010-02-19,CME_C,-0.0321175538901084,0.07429236157817036,0.125
2010-02-26,CME_C,-0.028685147998857907,0.0818192631827424,0.125
2010-03-05,CME_C,-0.029046283801293704,0.0371554027331787,0.125
2010-03-12,CME_C,-0.02854353194153969,0.04317147081876519,0.125
2010-03-19,CME_C,-0.02894939004610997,0.04168021755746589,0.125
2010-03-26,CME_C,-0.03109058707003065,0.044052529498386415,0.125
2010-04-09,CME_C,-0.03271984626510882,0.04873364313522312,0.125
2010-04-16,CME_C,-0.02710192977779169,0.05893144010223216,0.125
2010-04-23,CME_C,-0.022409901399583987,0.0830176751321584,0.125
2010-04-30,CME_C,-0.024276310182293592,0.08445368042476346,0.125
2010-05-07,CME_C,-0.019681666870250858,0.11396530143714012,0.125
2010-05-14,CME_C,-0.017367577907904774,0.11878034690005096,0.125
2010-05-21,CME_C,-0.020785193466077878,0.09480800695826411,0.125
2010-05-28,CME_C,-0.027474255552248472,0.07062465635404319,0.125
2010-06-04,CME_C,-0.026842380526863607,0.07189095507456886,0.125
2010-06-11,CME_C,-0.026818826814413832,0.07530204699428113,0.125
2010-06-18,CME_C,-0.02531780798428951,0.0737286059757755,0.125
2010-06-25,CME_C,-0.026088436084298117,0.0734299101173639,0.125
2010-07-02,CME_C,-0.023083170182873758,0.0747295898078379,0.125
2010-07-09,CME_C,-0.021747150293739637,0.07786728203241151,0.125
2010-07-16,CME_C,-0.03117459434640324,0.07281301480669831,0.125
2010-07-23,CME_C,-0.035068098828789473,0.06994821389469477,0.125
2010-07-30,CME_C,-0.03502546896341663,0.06479425214968525,0.125
2010-08-06,CME_C,-0.036367644170875124,0.06055485959433464,0.125
2010-08-13,CME_C,-0.0369529529379502,0.057942739543993635,0.125
2010-08-20,CME_C,-0.03498899185006543,0.0627147661249791,0.125
2010-08-27,CME_C,-0.03500940966665311,0.06542519076528397,0.125
2010-09-03,CME_C,-0.03226968542325004,0.0887794249243684,0.125
2010-09-10,CME_C,-0.030249056094106663,0.09336616102237032,0.125
2010-09-17,CME_C,-0.024062758683766283,0.09669711713709525,0.125
2010-09-24,CME_C,-0.02367534824194717,0.08701016883963306,0.125
2010-10-01,CME_C,-0.026484598838663942,0.1050741550487471,0.125
2010-10-08,CME_C,-0.017359103505651063,0.12235522537779327,0.125
2010-10-15,CME_C,-0.021090412657660096,0.11792266678868232,0.125
2010-10-22,CME_C,-0.021639175103481456,0.11697842130347447,0.125
2010-10-29,CME_C,-0.022090957814191903,0.10333869645064411,0.125
2010-11-05,CME_C,-0.023540389243001947,0.10632397463202406,0.125
2010-11-12,CME_C,-0.025879447987820825,0.09504966235094243,0.125
2010-11-19,CME_C,-0.0265292678214335,0.09023428435236307,0.125
2010-11-26,CME_C,-0.027034865277862252,0.07836555469786426,0.125
2010-12-03,CME_C,-0.025608463414326543,0.08509406821218227,0.125
2010-12-10,CME_C,-0.024681728888171328,0.08198365119406259,0.125
2010-12-17,CME_C,-0.012908778045622071,0.1011795216697325,0.125
2010-12-24,CME_C,-0.012945164592037095,0.10149250572911138,0.125
2010-12-31,CME_C,-0.01185316129702052,0.09885068099468042,0.125
2011-01-07,CME_C,-0.01459879942115272,0.09118992419089737,0.125
2011-01-14,CME_C,-0.014157496845219164,0.09708498706671091,0.125
2011-01-21,CME_C,-0.014725582305632479,0.0955680838117897,0.125
2011-01-28,CME_C,-0.016172859245600968,0.10141844173162085,0.125
2011-02-04,CME_C,-0.015719570628982105,0.12489829177036377,0.125
2011-02-11,CME_C,-0.015101252736891446,0.1322880992055175,0.125
2011-02-18,CME_C,-0.014685578611556949,0.1333328460844495,0.125
2011-02-25,CME_C,-0.013947227480850088,0.12624560735819207,0.125
2011-03-04,CME_C,-0.009315230374376426,0.12194722814861397,0.125
2011-03-11,CME_C,-0.007555759406526974,0.12349603424821017,0.125
2011-03-18,CME_C,-0.009464941427300033,0.1151985887539624,0.125
2011-03-25,CME_C,-0.008664314130141015,0.11763878279471941,0.125
2011-04-01,CME_C,-0.009465925988882518,0.11192558909070215,0.125
2011-04-08,CME_C,-0.007782140442055052,0.1126686667843672,0.125
2011-04-15,CME_C,-0.010057074375271924,0.10763259303619281,0.125
2011-04-29,CME_C,-0.003310165220454131,0.11271193124169991,0.125
2011-05-06,CME_C,-0.005113232469925677,0.11272704560603877,0.125
2011-05-13,CME_C,-0.004408530284766066,0.11554599141434087,0.125
2011-05-20,CME_C,0.05688737440205127,0.16925870440599297,0.125
2011-05-27,CME_C,0.04069840294904292,0.1762992888543947,0.125
2011-06-03,CME_C,0.030978908258178173,0.16162482794905758,0.125
2011-06-10,CME_C,0.040186872237869764,0.18502286516138267,0.125
2011-06-17,CME_C,0.019103121917869004,0.13936581791655797,0.125
2011-06-24,CME_C,0.019593693900401554,0.12233060123170288,0.125
2011-07-01,CME_C,0.05452252063747043,0.14169177121405768,0.125
2011-07-08,CME_C,0.04565265915898031,0.15277890652535453,0.125
2011-07-15,CME_C,0.023445618574680083,0.13371653117203314,0.125
2011-07-22,CME_C,0.0065430985889358695,0.14774786756624872,0.125
2011-07-29,CME_C,-0.00487166037504938,0.12599274979889188,0.125
2011-08-05,CME_C,-0.01432689262076181,0.10577324468174325,0.125
2011-08-12,CME_C,-0.018005782127930026,0.0896119036256242,0.125
2011-08-19,CME_C,-0.01984399319827279,0.08084893684698907,0.125
2011-08-26,CME_C,-0.0190858047442255,0.08740514212390658,0.125
2011-09-02,CME_C,-0.012911948959900776,0.11550914544404459,0.125
2011-09-09,CME_C,-0.014359221077889117,0.10690950622850491,0.125
2011-09-16,CME_C,-0.01932081567519983,0.1060121501464391,0.125
2011-09-23,CME_C,-0.020922886454059153,0.09464789966565965,0.125
2011-09-30,CME_C,-0.02211648668734867,0.11745064001314348,0.125
2011-10-07,CME_C,-0.021027367192075985,0.11998323013336912,0.125
2011-10-14,CME_C,-0.017809220211182364,0.11824781444366389,0.125
2011-10-21,CME_C,-0.01642198447761345,0.11287873430336623,0.125
2011-10-28,CME_C,-0.01815481028037169,0.09973180798606275,0.125
2011-11-04,CME_C,-0.015885356733070566,0.10146694683881816,0.125
2011-11-11,CME_C,-0.014383143969625145,0.10914792962497019,0.125
2011-11-18,CME_C,-0.01261974818462086,0.11634141871887099,0.125
2011-11-25,CME_C,-0.012793351459909452,0.10794214233875035,0.125
2011-12-02,CME_C,-0.0148088172734413,0.06354050708325533,0.125
2011-12-09,CME_C,-0.01483392320253163,0.09862716434227727,0.125
2011-12-16,CME_C,-0.014897062043600862,0.08973955301819386,0.125
2011-12-23,CME_C,-0.013627465399001615,0.08030276458603258,0.125
2011-12-30,CME_C,-0.012680285175909134,0.0841692134895372,0.125
2012-01-06,CME_C,-0.011203516838492966,0.0993035333009701,0.125
2012-01-13,CME_C,-0.011608753916536152,0.10542386201984186,0.125
2012-01-20,CME_C,-0.008548800282238922,0.11697493950446497,0.125
2012-01-27,CME_C,-0.008919973822442806,0.12065129257327876,0.125
2012-02-03,CME_C,-0.00965072149543289,0.14743860645930923,0.125
2012-02-10,CME_C,-0.005918344361205641,0.15368273394897178,0.125
2012-02-17,CME_C,-0.0054390188474737755,0.1518108575261542,0.125
2012-02-24,CME_C,-0.005059360860173001,0.14656142318055346,0.125
2012-03-02,CME_C,0.006088298867255482,0.16805366421288806,0.125
2012-03-09,CME_C,0.013857034661426404,0.1849578687125582,0.125
2012-03-16,CME_C,0.004094552528659534,0.15935053398676588,0.125
2012-03-23,CME_C,0.0030983758326703636,0.16262824220547484,0.125
2012-03-30,CME_C,0.001165274942500183,0.14745501119164015,0.125
2012-04-06,CME_C,0.009156874359581124,0.12073597921044028,0.125
2012-04-13,CME_C,0.013600209627148807,0.15717525094215165,0.125
2012-04-20,CME_C,0.015631745691695897,0.18774013515334628,0.125
2012-04-27,CME_C,0.043025799369464934,0.21115797304570824,0.125
2012-05-04,CME_C,0.06552050558026856,0.2279297136595673,0.125
2012-05-11,CME_C,0.04542412511425642,0.2199597271837607,0.125
2012-05-18,CME_C,0.15087778301291532,0.238396814314673,0.125
2012-05-25,CME_C,0.0941872150597014,0.23445475946209662,0.125
2012-06-01,CME_C,0.06896049278565819,0.2284978373629627,0.125
2012-06-08,CME_C,0.08185594479771652,0.2175149561867496,0.125
2012-06-15,CME_C,0.12873581011702662,0.21410238000602416,0.125
2012-06-22,CME_C,0.06962759064504276,0.20464633233613064,0.125
2012-06-29,CME_C,0.06766608344569214,0.2289252853211549,0.125
2012-07-06,CME_C,0.06676096876413329,0.22522958704597754,0.125
2012-07-13,CME_C,0.02038499995171339,0.17303313372837306,0.125
2012-07-20,CME_C,0.03549207583745151,0.21402528593189948,0.125
2012-07-27,CME_C,0.006596537191762231,0.15415098780757416,0.125
2012-08-03,CME_C,0.0030911925696726072,0.12321199901810984,0.125
2012-08-10,CME_C,-0.011496165138426662,0.09637344943217056,0.125
2012-08-17,CME_C,-0.010898441983317575,0.10291380409171906,0.125
2012-08-24,CME_C,-0.007760399027194609,0.10898200064715723,0.125
2012-08-31,CME_C,0.0037441541399951817,0.15088296761482975,0.125
2012-09-07,CME_C,-0.0056444176196768225,0.1274561622085027,0.125
2012-09-14,CME_C,-0.005771096491922201,0.13046595665239216,0.125
2012-09-21,CME_C,-0.003668505031326319,0.13104212746077798,0.125
2012-09-28,CME_C,-0.00428831269077623,0.13234996493074322,0.125
2012-10-05,CME_C,-6.682258852057643e-4,0.1372546493729611,0.125
2012-10-12,CME_C,-0,0.14325291168543225,0.125
2012-10-19,CME_C,0.0026298502993888917,0.14104404023251033,0.125
2012-10-26,CME_C,-0.002707277457270507,0.13762503868872172,0.125
2012-11-02,CME_C,-0.0040485885260004295,0.14511837543774841,0.125
2012-11-09,CME_C,-0.004389674447072167,0.13633847945525232,0.125
2012-11-16,CME_C,-0.005486982216258873,0.12359588986117066,0.125
2012-11-23,CME_C,-0.00568468342432471,0.14174812326692246,0.125
2012-11-30,CME_C,-0.006330189387365515,0.13410722754001644,0.125
2012-12-07,CME_C,-0.0061224681043841045,0.13766969020744185,0.125
2012-12-14,CME_C,-0.016557811879795103,0.06872007067196162,0.125
2012-12-21,CME_C,-0.003909725968410882,0.12885877423591324,0.125
2012-12-28,CME_C,-0.003954705855252705,0.12323042300682739,0.125
2013-01-04,CME_C,-7.347538905131401e-4,0.17355561778887782,0.125
2013-01-11,CME_C,0.0024721891453882705,0.205645934055531,0.125
2013-01-18,CME_C,-0.0024026097021829784,0.139804692478714,0.125
2013-01-25,CME_C,-0.0010400416954139402,0.1639510209408201,0.125
2013-02-01,CME_C,-0.0023748950941717695,0.15403659923722027,0.125
2013-02-08,CME_C,3.526714901660455e-4,0.15764806590741987,0.125
2013-02-15,CME_C,0.0025076137087847172,0.17081111034374974,0.125
2013-02-22,CME_C,0.008730502889475744,0.17776862397892176,0.125
2013-03-01,CME_C,0.02198657751872446,0.215884873776593,0.125
2013-03-08,CME_C,0.030448546447069624,0.23305632090443115,0.125
2013-03-15,CME_C,0.023638426459402062,0.2334013421821809,0.125
2013-03-22,CME_C,0.02474424903538619,0.233063449397202,0.125
2013-04-05,CME_C,0.01804741183172176,0.21971531765632318,0.125
2013-04-12,CME_C,0.026545124698357014,0.22626521501760172,0.125
2013-04-19,CME_C,0.02957413978247736,0.22549041806778744,0.125
2013-04-26,CME_C,0.0383825551890542,0.22888064239698466,0.125
2013-05-03,CME_C,0.05623381093302715,0.23549731557121437,0.125
2013-05-10,CME_C,0.07783383193995164,0.23924683845615105,0.125
2013-05-17,CME_C,0.1604259133286563,0.24157546475237088,0.125
2013-05-24,CME_C,0.14814617422235266,0.24103395137223843,0.125
2013-05-31,CME_C,0.10292976973108914,0.23806657818848254,0.125
2013-06-07,CME_C,0.11900329206161242,0.2413184778985792,0.125
2013-06-14,CME_C,0.13593340273236088,0.24137962523583473,0.125
2013-06-21,CME_C,0.11138120622320535,0.241418888714687,0.125
2013-06-28,CME_C,0.21608351190348518,0.24080871468436202,0.125
2013-07-05,CME_C,0.26422799356037796,0.24127300550769248,0.125
2013-07-12,CME_C,0.2515180942693904,0.24069639812650495,0.125
2013-07-19,CME_C,0.08284227231001484,0.23701940054833506,0.125
2013-07-26,CME_C,0.03306086226088745,0.22235559816678777,0.125
2013-08-02,CME_C,0.02607224030977573,0.18227903402442353,0.125
2013-08-09,CME_C,0.027205159846737992,0.1864331062836207,0.125
2013-08-16,CME_C,0.021873371390726426,0.18142124328178844,0.125
2013-08-23,CME_C,0.05283465906593854,0.21496373448312617,0.125
2013-08-30,CME_C,0.026613648518090116,0.2057914788887624,0.125
2013-09-06,CME_C,0.048459598263023373,0.2274889491770056,0.125
2013-09-13,CME_C,-0.019802627296179764,0.061609286097540635,0.125
2013-09-20,CME_C,-0.027878274418966065,0.04439405086254672,0.125
2013-09-27,CME_C,-0.02716082224605021,0.07311430362035082,0.125
2013-10-04,CME_C,-0.028358864560068753,0.07073930090210369,0.125
2013-10-11,CME_C,-0.029564404498133356,0.06035407289795471,0.125
2013-10-18,CME_C,-0.02791917799733401,0.057594033737120354,0.125
2013-10-25,CME_C,-0.026907452919925134,0.05731878668490653,0.125
2013-11-01,CME_C,-0.023707383801968795,0.06725817913136194,0.125
2013-11-08,CME_C,-0.02716145013768756,0.048116766768515735,0.125
2013-11-15,CME_C,-0.019942009831773078,0.053957318631316295,0.125
2013-11-22,CME_C,-0.016441944089675253,0.07592321849271151,0.125
2013-11-29,CME_C,-0.02203125725799815,0.04774826990252106,0.125
2013-12-06,CME_C,-0.023886949889256215,0.04287824037248587,0.125
2013-12-13,CME_C,-0.011820468600426182,0.07634355904493939,0.125
2013-12-20,CME_C,-0.01886309144829923,0.03834121703741172,0.125
2013-12-27,CME_C,-0.01911439602331555,0.03598301932516519,0.125
2014-01-03,CME_C,-0.019293202934678177,0.03412348553110952,0.125
2014-01-10,CME_C,-0.01831762722166097,0.03567507596749767,0.125
2014-01-17,CME_C,-0.01811326179482986,0.044648905527736,0.125
2014-01-24,CME_C,-0.015020501924723817,0.06521042729208384,0.125
2014-01-31,CME_C,-0.01259318302482626,0.10565508311892499,0.125
2014-02-07,CME_C,-0.012860115729604438,0.10226389395060889,0.125
2014-02-14,CME_C,-0.012276939913655305,0.10476856398808984,0.125
2014-02-21,CME_C,-0.013617605556660806,0.10441497253649588,0.125
2014-02-28,CME_C,-0.011721427884090474,0.038040223856382865,0.125
2014-03-07,CME_C,-0.015267472130788384,0.04387923243975752,0.125
2014-03-14,CME_C,-0.007801312404977168,0.04330501074692239,0.125
2014-03-21,CME_C,-0.012075932715875481,0.0368720395783557,0.125
2014-03-28,CME_C,-0.010152371464018373,0.044086751451216794,0.125
2014-04-04,CME_C,-0.010896591224213381,0.039231934197842315,0.125
2014-04-11,CME_C,-0.012967762769011237,0.0670689888542595,0.125
2014-04-25,CME_C,-0.010842885924707168,0.06177278537815943,0.125
2014-05-02,CME_C,-0.009564633700792413,0.055865742280444955,0.125
2014-05-09,CME_C,0.0024624489172726527,0.11152016621882059,0.125
2014-05-16,CME_C,0.004140792666031956,0.11249732457908994,0.125
2014-05-23,CME_C,0.0010520779508036426,0.1111979341089218,0.125
2014-05-30,CME_C,0.016260520871780315,0.1322192794389394,0.125
2014-06-06,CME_C,0.006564574996506423,0.11933568998108043,0.125
2014-06-13,CME_C,0.010689271961839886,0.12510907583943542,0.125
2014-06-20,CME_C,0.008898835142129968,0.12000378136292299,0.125
2014-06-27,CME_C,0.003391750001121352,0.1124162854553413,0.125
2014-07-04,CME_C,0.019970406499142612,0.1593841733481224,0.125
2014-07-11,CME_C,0.05726878302498406,0.23310501188581353,0.125
2014-07-18,CME_C,-0.01939211554117115,0.0765447443078465,0.125
2014-07-25,CME_C,-0.025869379978416873,0.05911900892791489,0.125
2014-08-01,CME_C,-0.027360528175922383,0.07299240679887672,0.125
2014-08-08,CME_C,-0.032835642887605765,0.061062482177656634,0.125
2014-08-15,CME_C,-0.03031555831677135,0.06052773788894794,0.125
2014-08-22,CME_C,-0.017675511158722124,0.07367845117143591,0.125
2014-08-29,CME_C,-0.01658642032906421,0.06313007235529486,0.125
2014-09-05,CME_C,-0.02919395652513579,0.040609967583204704,0.125
2014-09-12,CME_C,-0.03845232516493624,0.03563628267834929,0.125
2014-09-19,CME_C,-0.036259984161080894,0.05139684408204335,0.125
2014-09-26,CME_C,-0.0379696331890802,0.06474182812363218,0.125
2014-10-03,CME_C,-0.037883317902301705,0.05066875922626111,0.125
2014-10-10,CME_C,-0.03738068043356435,0.04752942528992766,0.125
2014-10-17,CME_C,-0.03600812592145175,0.05112496501091702,0.125
2014-10-24,CME_C,-0.03826553807895383,0.051592411236766805,0.125
2014-10-31,CME_C,-0.032144453326567124,0.051846255128724227,0.125
2014-11-07,CME_C,-0.032789822822991255,0.05036015039042709,0.125
2014-11-14,CME_C,-0.03097021713294623,0.046955170200600346,0.125
2014-11-21,CME_C,-0.03444048998029192,0.04329317331851533,0.125
2014-11-28,CME_C,-0.03390155167568132,0.022297576527553313,0.125
2014-12-05,CME_C,-0.03997953448727731,0.028154396912380798,0.125
2014-12-12,CME_C,-0.02069459124283224,0.024911172835915655,0.125
2014-12-19,CME_C,-0.02049499102965413,0.03441601327669697,0.125
2014-12-26,CME_C,-0.02032347297191439,0.031033982344106176,0.125
2015-01-02,CME_C,-0.016301301411312252,0.0729840919074893,0.125
2015-01-09,CME_C,-0.019802627296179764,0.07037725650563155,0.125
2015-01-16,CME_C,-0.019219041270456927,0.06338505304586747,0.125
2015-01-23,CME_C,-0.02048727225845237,0.06180301419554129,0.125
2015-01-30,CME_C,-0.02139118998131817,0.12170039722793341,0.125
2015-02-06,CME_C,-0.01926841886587738,0.12440637899964754,0.125
2015-02-13,CME_C,-0.020461071871340053,0.12098066474057893,0.125
2015-02-20,CME_C,-0.01926841886587738,0.11747654644914908,0.125
2015-02-27,CME_C,-0.024501548041817145,0.07411073161400968,0.125
2015-03-06,CME_C,-0.02488668057946608,0.06075704241577374,0.125
2015-03-13,CME_C,-0.02016328472705542,0.08979743038100618,0.125
2015-03-20,CME_C,-0.019305618894152943,0.041788242723881,0.125
2015-03-27,CME_C,-0.022173857494322213,0.024327462443029368,0.125
2015-04-03,CME_C,-0.02048727225845237,0.0373156182899863,0.125
2015-04-10,CME_C,-0.019698601497688095,0.0779555636696534,0.125
2015-04-17,CME_C,-0.017630231376270622,0.07357901776156181,0.125
2015-04-24,CME_C,-0.013633476336175399,0.09389938768571492,0.125
2015-05-01,CME_C,-0.011768913962113992,0.10230740744397451,0.125
2015-05-08,CME_C,-0.01316264241071785,0.07841893559316558,0.125
2015-05-15,CME_C,-0.019681666870250858,0.07138968464298678,0.125
2015-05-22,CME_C,-0.017894489876550068,0.08081341058084147,0.125
2015-05-29,CME_C,-0.016925650883342414,0.060944159684481906,0.125
2015-06-05,CME_C,-0.019925083773260077,0.07082840872739478,0.125
2015-06-12,CME_C,-0.015460603106378201,0.08760290403125837,0.125
2015-06-19,CME_C,-0.015438903151650862,0.08019937789342205,0.125
2015-06-26,CME_C,-0.018668067071473615,0.05388140246930874,0.125
2015-07-03,CME_C,-0.01769957709940062,0.06683973724177034,0.125
2015-07-10,CME_C,-0.01683639189258912,0.06570701925226193,0.125
2015-07-17,CME_C,-0.02585337882633354,0.04534964337594734,0.125
2015-07-24,CME_C,-0.024506410187822958,0.05006441077835282,0.125
2015-07-31,CME_C,-0.025233742581357355,0.0859819436377623,0.125
2015-08-07,CME_C,-0.02772454801485491,0.07557094629863197,0.125
2015-08-14,CME_C,-0.02908558089509672,0.07690249172197736,0.125
2015-08-21,CME_C,-0.03166313681720201,0.0762548707500562,0.125
2015-08-28,CME_C,-0.031210131535440944,0.05192234047704967,0.125
2015-09-04,CME_C,-0.034377289077612616,0.05362312630034293,0.125
2015-09-11,CME_C,-0.03216555604707505,0.05153830047299535,0.125
2015-09-18,CME_C,-0.030028365845485183,0.04873406001018547,0.125
2015-09-25,CME_C,-0.025382073271417838,0.06157710735829945,0.125
2015-10-02,CME_C,-0.027885203489535826,0.09722968556385017,0.125
2015-10-09,CME_C,-0.027098432326559063,0.09692879436007719,0.125
2015-10-16,CME_C,-0.027452704408689854,0.10167175552403712,0.125
2015-10-23,CME_C,-0.023408090898014322,0.10782853715419706,0.125
2015-10-30,CME_C,-0.023286951378790555,0.09946407945695834,0.125
