Date,curve,equal
2010-02-12,0.034074612674195405,0.03136587825151746
2010-02-19,0.02872898451989837,0.028063687745199115
2010-02-26,0.005003333803103866,0.003227568104625503
2010-03-05,0.003732860931231985,-0.004903561507035373
2010-03-12,-0.022011859694986362,-0.024206048907679883
2010-03-19,0.0011846862306132545,0.0018943980904567032
2010-03-26,-0.020255309755027148,-0.02674321497784242
2010-04-09,-0.0030970436724486266,-0.0029428740786891228
2010-04-16,-0.007308897408948684,0.0015509750197942734
2010-04-23,0.023120256478817484,0.024223832542672102
2010-04-30,-0.008588697188982286,-0.010120771396694137
2010-05-07,-0.03464367291588124,-0.03777680995352156
2010-05-14,-0.01614278372719556,-0.020955540401181555
2010-05-21,-0.015771844311048444,-0.018834158995350847
2010-05-28,0.011110805848700382,0.011558410877567371
2010-06-04,-0.02076436795473003,-0.021214943884856008
2010-06-11,0.03330668559088381,0.02977810322667092
2010-06-18,0.014815631649503619,0.018655279252355467
2010-06-25,0.001216209029834914,-0.007838854288288927
2010-07-02,-0.03595650077466836,-0.022152566670222765
2010-07-09,0.018019700873814676,0.022634445274262907
2010-07-16,0.007907036173377022,0.019710278622272898
2010-07-23,0.020277401904112997,0.017650999041998364
2010-07-30,0.02956207830923064,0.04038085761382436
2010-08-06,-0.0023157741922129414,2.368102723345339e-4
2010-08-13,-0.021381846381503682,-0.019086131926419725
2010-08-20,-0.00939958448838653,-0.010976160480438188
2010-08-27,0.00361503159646276,-0.005396099280783259
2010-09-03,0.015819450625179584,0.02132470737662559
2010-09-10,0.006806913232210743,0.006128612217253984
2010-09-17,0.021516732429047735,0.028888571697298776
2010-09-24,0.010872369859070747,0.003961913275538867
2010-10-01,0.006919489082267672,-0.005010115630354431
2010-10-08,0.05249944948947376,0.04917034536423115
2010-10-15,0.005742843023604307,-0.0020512665018684456
2010-10-22,0.004447907620621644,-0.0074401159542194645
2010-10-29,0.02453357344958182,0.041790008607315646
2010-11-05,0.051816473951901365,0.03647422240049589
2010-11-12,-0.024710570177943487,-0.03446853218952106
2010-11-19,-0.024951963250997095,-0.017596155459345314
2010-11-26,-0.0035820379341773793,0.0037637976871639223
2010-12-03,0.07648661041228724,0.06808241970931428
2010-12-10,-0.0052863842022081945,-0.0027956920977240257
2010-12-17,0.004741508599125678,0.002680196973128088
2010-12-24,0.008125242182430653,0.013184843549839759
2010-12-31,0.02089082827110818,0.02518099071018287
2011-01-07,-0.03048824149925763,-0.03394878153131019
2011-01-14,0.021376899175248307,0.022910443553210494
2011-01-21,0.023377490286288487,0.015194549213495903
2011-01-28,-0.00803225733482815,-0.009821963752181126
2011-02-04,0.01623452133491324,0.011851635486945691
2011-02-11,0.018367707968542573,0.005556040118754241
2011-02-18,0.002309364917358304,-0.0017432533245515386
2011-02-25,0.031174995137549632,0.031949977971884425
2011-03-04,0.03054056478719453,0.024103518221307407
2011-03-11,-0.036225242760781734,-0.04022996396710937
2011-03-18,0.019239379342162997,0.02226320728113622
2011-03-25,0.015304413706577327,0.0164394836706436
2011-04-01,0.0039860337617095365,0.011248083611543516
2011-04-08,0.02664512656698933,0.022574191159400375
2011-04-15,-0.016631548087699188,-0.016205224848798522
2011-04-29,-0.004413141289807694,1.238904173737343e-4
2011-05-06,-0.09493303411713214,-0.08761246539953284
2011-05-13,-0.040245230506922615,-0.03329309199471368
2011-05-20,0.027138983745991597,0.026551122665395818
2011-05-27,0.020031091483964453,0.025844094350286645
2011-06-03,0.008084546647814859,0.001197826432152535
2011-06-10,-0.008911226833933984,-0.006057204628083013
2011-06-17,-0.04635146167047629,-0.052421115843551136
2011-06-24,0.012272346045541022,-0.006626744021400621
2011-07-01,0.009787125475142482,0.010390075257799586
2011-07-08,-0.015969086549878955,0.004791497382120438
2011-07-15,-0.0068185135625626414,0.016968977184886547
2011-07-22,-0.0039453250330743,-8.726791736114181e-4
2011-07-29,-0.005919660588334512,-0.00845698067730169
2011-08-05,-0.04403219575508256,-0.034346111126194984
2011-08-12,0.020697067938264774,0.024839062732829043
2011-08-19,0.009641760699265763,0.010142092429061902
2011-08-26,0.014488594075371062,0.014660865093289316
2011-09-02,0.005769806766058917,-6.142746279820532e-4
2011-09-09,-0.004451690389130708,-0.0035588701906181935
2011-09-16,-0.007837201293274497,-0.01196648489324767
2011-09-23,-0.08760741785344164,-0.0809313837302625
2011-09-30,-0.021307024498955447,-0.025187862205112183
2011-10-07,0.029950609830563846,0.0199717045072811
2011-10-14,0.037200720398282865,0.03616304814155172
2011-10-21,-0.02706037831250034,-0.021420710330474407
2011-10-28,0.05506284042385944,0.05096307355051595
2011-11-04,-0.008263459710636235,-0.0071188931124992055
2011-11-11,-0.0043135480403339735,-0.011257554436478773
2011-11-18,-0.038421743285880904,-0.04003821833925776
2011-11-25,-0.0237145575206251,-0.015962675360724418
2011-12-02,0.0324339887649987,0.03032631901562352
2011-12-09,-0.022823816951526934,-0.025343788847838514
2011-12-16,-0.03782888720407764,-0.03128625832964431
2011-12-23,0.04079387675201168,0.04063724601160967
2011-12-30,4.144245398282651e-5,0.004230853254831274
2012-01-06,0.0138949239640049,0.004478176644836213
2012-01-13,-0.01354835993791662,-0.025552593032032736
2012-01-20,0.009344732637631813,0.0012795511295672773
2012-01-27,0.03216931424730182,0.047174844372746785
2012-02-03,0.0033480716036037037,-0.006552626558475341
2012-02-10,-0.01650692877680638,-0.014516476271681775
2012-02-17,0.008618021421500206,0.016277535830585804
2012-02-24,0.012105345775079903,0.00872731481947668
2012-03-02,0.009832747605021624,0.00561135810066038
2012-03-09,-0.015771105109999198,-0.018373366645388522
2012-03-16,-0.0056792759189911455,-0.001795189647183018
2012-03-23,-0.005164255485238775,-0.005601532590878117
2012-03-30,-0.0054189906152315856,-0.011653507284911754
2012-04-06,0.027211140760609008,0.006848040010689255
2012-04-13,-0.004234601264862275,-0.012438469582921677
2012-04-20,-0.013579613851736089,-0.013087981314377717
2012-04-27,0.03538824194796486,0.039629260819582915
2012-05-04,-0.023181813514404313,-0.02241094953701102
2012-05-11,-0.02318920036710723,-0.009232289302410629
2012-05-18,0.019487632955974186,0.023796565860183194
2012-05-25,-0.03899104176661838,-0.03243918876053449
2012-06-01,-0.05680647149158268,-0.059331375473560974
2012-06-08,0.027363073301661177,0.016374918580695924
2012-06-15,0.012715459632908307,0.01051528857302901
2012-06-22,-0.023537937573479616,-0.01241023391031941
2012-06-29,0.05244807997345634,0.046024359165716344
2012-07-06,0.02743663162327524,0.0183563800891446
2012-07-13,0.023013666181615638,0.023185272550737823
2012-07-20,0.049701219708319026,0.043504938456037284
2012-07-27,-0.008613113539999386,-0.009219960088911669
2012-08-03,-0.004910981806936237,-0.005294245724708643
2012-08-10,0.008753309500860784,0.004786892035445439
2012-08-17,0.0023771846182825823,0.00225773604575262
2012-08-24,0.015117278068766137,0.012926522507141602
2012-08-31,-0.01065026368989813,-0.0041296889433413
2012-09-07,0.013605989513336227,0.007565587077680902
2012-09-14,0.017989788189863392,0.027358371482121238
2012-09-21,-0.025380240047250948,-0.024605994083478827
2012-09-28,0.002390236090179064,0.015629847930135596
2012-10-05,-0.003496268973620741,-0.0021874991693710266
2012-10-12,-6.923450000636944e-4,0.0064359597327073165
2012-10-19,-0.014081264518589192,-0.010401409195058817
2012-10-26,-0.02354238688673064,-0.02836618682856784
2012-11-02,-0.021995880384142075,-0.011095548508576095
2012-11-09,0.014979847701799252,0.01077196050730729
2012-11-16,0.004868071536797201,0.010209149818175056
2012-11-23,0.010201511074155682,0.008649106735757833
2012-11-30,-0.007752104889572685,-0.005085202978949002
2012-12-07,-0.01737720498113564,-0.015268206543613716
2012-12-14,-0.004691109023727435,-0.011908620686510801
2012-12-21,-0.0014275130415391673,-6.260703682297586e-4
2012-12-28,0.00539833231341204,7.526709415574817e-4
2013-01-04,-0.010343591242778876,-0.011964118257368539
2013-01-11,0.00898854175160088,0.005925519433883045
2013-01-18,0.026004385444864844,0.02486899470569509
2013-01-25,-3.3330046022730215e-4,-0.002080179471946872
2013-02-01,0.013497934993531737,0.017147341549813372
2013-02-08,-0.013877246202690732,-0.011554522317825097
2013-02-15,-0.013530040726656787,-0.008960429453194696
2013-02-22,-0.019597657961173846,-0.017559626934412056
2013-03-01,0.011858920452283782,0.011375949212474312
2013-03-08,0.010339347713705786,0.012200833412345971
2013-03-15,0.010711442965967623,0.01714210415950726
2013-03-22,-0.0013112839621911405,-0.005693490816470276
2013-04-05,-0.031973536587491934,-0.022750481787483845
2013-04-12,0.0016999532283557433,-0.00303581997019485
2013-04-19,-0.019547253108964557,-0.01923302993896052
2013-04-26,0.0061184192456643005,0.0023598844617812725
2013-05-03,0.027065547441416045,0.018613399559708713
2013-05-10,-5.593041659205135e-4,-0.0010119438175115736
2013-05-17,-0.015835041540755466,-0.009092512063210614
2013-05-24,4.891421308085912e-4,-0.0012094270851887995
2013-05-31,-0.011368915583279543,-0.0138486511449597
2013-06-07,0.01002002372352696,0.010401202829822681
2013-06-14,0.004933232507510184,0.005632080107091278
2013-06-21,-0.02202178581684011,-0.026247986394711903
2013-06-28,-0.013049085889154833,-0.020301971863864066
2013-07-05,0.022251937809664158,0.02351498868144103
2013-07-12,0.029393151140386643,0.028438112750758332
2013-07-19,0.009259612360823942,0.009159813523700044
2013-07-26,-0.03887590004427589,-0.031637873495137164
2013-08-02,-0.010766978174446551,-0.007979287787983791
2013-08-09,-0.002400543683465402,-0.0020919039631936004
2013-08-16,0.02395907404083415,0.02314600716660381
2013-08-23,-0.0011959244702936522,-0.004734358291634433
2013-08-30,-0.013326673742418324,-0.009148176117473664
2013-09-06,-0.004763941138650991,-0.006264950710882886
2013-09-13,-0.015969027840831703,-0.01692357405261595
2013-09-20,-0.005392375909692273,-0.005597364314887318
2013-09-27,0.011697283254098127,0.010291777634534191
2013-10-04,-0.005206395959688741,-0.007413855706481121
2013-10-11,-0.0012456150824575168,0.0036203461428314654
2013-10-18,0.007841819617000213,0.0064564358316077375
2013-10-25,-0.015024144992336338,-0.01667973127069905
2013-11-01,-0.022714860968531706,-0.02604088977640273
2013-11-08,-0.002204047603732484,-0.0014210327945999995
2013-11-15,0.0029605037679671276,6.737003019432197e-4
2013-11-22,0.0077675490983854425,0.004162734744441232
2013-11-29,0.0060499316026830985,0.005434386787916287
2013-12-06,0.021381180603840432,0.01780950748366142
2013-12-13,0.008187879626958794,0.00206332112547164
2013-12-20,0.008435826255802895,0.009551038329908765
2013-12-27,0.009652220018794717,0.00575704943964038
2014-01-03,-0.009063412405334067,-0.008822634472846008
2014-01-10,-0.016442617342252518,-0.014030997274312257
2014-01-17,0.013948565881257566,0.0076860907210961615
2014-01-24,0.05633661789280458,0.03355364474774755
2014-01-31,-0.017453900193893476,-0.014474459751417604
2014-02-07,0.01615101256202799,0.022010933481798875
2014-02-14,0.04146535647536097,0.030244704848632675
2014-02-21,0.037995537668818226,0.02302548662144613
2014-02-28,-0.04620932856037913,-0.027867698893604256
2014-03-07,1.9673813344435798e-4,0.011652069424159861
2014-03-14,-0.007889112687494815,-6.727308982569374e-4
2014-03-21,-0.010096842944347966,-0.010686237149268779
2014-03-28,0.010204750577405365,0.012064316686655654
2014-04-04,-0.007140350503312172,-0.004855296981328264
2014-04-11,0.01757053696783206,0.009099930548121984
2014-04-25,0.003103776847702267,0.005955879021701721
2014-05-02,-0.010079276637616211,-0.007305948656579547
2014-05-09,-0.009369042293661239,-0.008052467718365194
2014-05-16,-0.010048230744881018,-0.007739824022419475
2014-05-23,-0.009419222846258138,-0.006618273003663203
2014-05-30,-0.010439388395462039,-0.012375576311052863
2014-06-06,-0.007592343679592491,-0.006252037698894
2014-06-13,-0.003222415765061585,-0.006275361800017781
2014-06-20,0.008769937158243493,0.007174963066402598
2014-06-27,-0.027864252035529245,-0.018903852685929798
2014-07-04,-0.025295278103295828,-0.01884568770827287
2014-07-11,-0.03608302819872864,-0.03843366177126108
2014-07-18,-0.014278256689462499,-0.01321115143022275
2014-07-25,-0.010817287823542781,-0.009460523546146099
2014-08-01,-0.022266391944975913,-0.020155460748964196
2014-08-08,0.010221985820026917,0.011523186935917085
2014-08-15,-0.011538229367033567,-0.00794834893408465
2014-08-22,0.017047629375139838,0.01236270701311079
2014-08-29,-0.0014901902397387312,0.0012361218228779114
2014-09-05,-0.019065442455090672,-0.023595398342183632
2014-09-12,-0.0018845353075977512,-0.00795327951693632
2014-09-19,0.004043754826766061,-0.0042641817169463275
2014-09-26,0.007396692332149152,0.0020636764381368605
2014-10-03,-0.015018851224754371,-0.009526620929277294
2014-10-10,-0.0128892820278753,-0.0063371720222355765
2014-10-17,-0.014865884984099497,-0.005372098052024266
2014-10-24,-0.005605932388342915,-0.00357107826664671
2014-10-31,0.0025232366447361073,0.013676064435913307
2014-11-07,-0.00390874526829951,-0.0016082758746073511
2014-11-14,-0.01791982484359676,-0.017918758812565883
2014-11-21,0.003357401074968195,0.001924542593126452
2014-11-28,-0.0283497128078592,-0.026557267267810297
2014-12-05,0.00871052168331942,0.005558125255625587
2014-12-12,-0.014264353772944148,-0.008108624238263737
2014-12-19,-0.014410758971210896,-0.016499424614562413
2014-12-26,-0.030606156253985533,-0.02898446311093024
2015-01-02,4.558882047229687e-4,-0.0033682870977264634
2015-01-09,-0.01666364991643702,-0.0214535628191789
2015-01-16,0.0026606628115245024,5.325835339136942e-4
2015-01-23,-0.01762762482399133,-0.018522009079506366
2015-01-30,-0.007458950118285309,0.005014950182223074
2015-02-06,0.026555271818804835,0.031695530056132515
2015-02-13,0.015158209307767668,0.01727593511460042
2015-02-20,-0.004959916189265212,-0.004156640474829512
2015-02-27,0.03272030383548197,0.019286311859917124
2015-03-06,-0.025696727481141594,-0.018451350903743016
2015-03-13,-0.01416909634124398,-0.022361986449097634
2015-03-20,0.033871127133481074,0.03131701217584987
2015-03-27,5.704985752726737e-4,0.0021544687353678843
2015-04-03,0.005087379376358475,0.006922745542270681
2015-04-10,-0.010881928794783136,-0.008583679583274134
2015-04-17,0.004729823723811779,0.017338064492230326
2015-04-24,0.003912463742712082,-9.376316174014576e-5
2015-05-01,0.017162991103762466,0.02129555684569384
2015-05-08,-6.384508302381459e-4,0.004663039264415997
2015-05-15,0.025223240645567992,0.026241383536466656
2015-05-22,-0.017465100547456106,-0.019359746209050552
2015-05-29,-0.01971181248736735,-0.02301189930159743
2015-06-05,7.843807507673494e-4,0.00406584933411451
2015-06-12,0.013429038200041042,0.007158436791443623
2015-06-19,-0.010277294617168477,-0.008386867417535818
2015-06-26,0.022357839391351476,0.03717444746013003
2015-07-03,0.009320472002707574,0.01396343074583263
2015-07-10,-0.005367698403033642,-0.007022693417130688
2015-07-17,-0.015336156376659148,-0.016750665806220255
2015-07-24,-0.03724041580684683,-0.042742937175981224
2015-07-31,-0.020477327149261596,-0.02095913369941134
2015-08-07,-0.021863202597700172,-0.01312610231147579
2015-08-14,0.009316859170619252,0.00402102452657134
2015-08-21,-0.024201275927636427,-0.01623713097997609
2015-08-28,-0.016723794401992176,-0.00295752385740021
2015-09-04,-0.001826907307009368,-0.007714678846316325
2015-09-11,0.012999199743087582,0.017370794409698492
2015-09-18,-0.007976479429189722,-0.013649141183488325
2015-09-25,0.001279270190095418,0.005554884437607502
2015-10-02,-0.004233293022634307,-0.011248704637032578
2015-10-09,0.021198725894638754,0.02044417579834862
2015-10-16,-0.011958335081487425,-0.016243066540465534
2015-10-23,-0.013247621239128173,-0.020237172573601775
2015-10-30,0.020797702744914708,0.0227198338316614
2015-11-06,-0.015181653757996799,-0.011858697616248678
2015-11-13,-0.04204669541314003,-0.03864990841619978
2015-11-20,-0.01395726249624034,-0.027045840767675827
2015-11-27,0.011778032760593093,0.010704180358202323
2015-12-04,0.00594936908291624,0.0029608586120007108
2015-12-11,-0.007519738280555616,-0.022357215937092917
2015-12-18,-0.008210631448301559,-0.016104254233028387
2016-01-08,-0.002496632764842529,-0.024223197472805283
2016-01-15,-0.032527138395910364,-0.04668146330518111
2016-01-22,0.024923396565837527,0.03516870078470438
2016-01-29,0.020978574383930606,0.02457068184698588
2016-02-05,-0.013363522394483147,-0.02702002221959801
2016-02-12,-0.015203875135559793,-0.008766314129937863
2016-02-19,-0.00105629154460092,-0.008012212226061036
2016-02-26,0.023622488178371672,0.029698336028711955
2016-03-04,0.030293605030127815,0.0304838469226206
2016-03-11,0.013663253666574674,0.030351972059458207
2016-03-18,0.0013427570399989163,0.006306177909331495
2016-04-01,-0.009229616039822138,-0.005751943096073603
2016-04-08,0.01072501039348917,0.014894868081082036
2016-04-15,0.008550694458432444,0.0062696064470684765
2016-04-22,0.044148417894401666,0.05579301736671401
2016-04-29,0.03199913229497951,0.028097698945222654
2016-05-06,-0.03696141477683664,-0.03550940573890875
2016-05-13,0.008353957656662492,0.00818213978025005
2016-05-20,0.0043046855772704284,0.002431166561471562
2016-05-27,0.020013653141237018,0.022185110660790458
2016-06-03,0.007394618710623962,0.01882310013635477
2016-06-10,-0.0027989236208601467,0.0024340870683458166
2016-06-17,0.0024013957470333577,-0.0018100822837338326
2016-06-24,-0.009603377710671318,-0.018024739055009495
2016-07-01,0.023881622727353204,0.0021328657140904927
2016-07-08,-0.02039192364999854,-0.021925702422651364
2016-07-15,0.020319138241724957,0.019451197487374283
2016-07-22,-0.01726562619435159,-0.018557835568134506
2016-07-29,-0.00662297797756937,-0.009068006540477971
2016-08-05,0.002027204904803433,-2.1488562444083037e-4
2016-08-12,-0.01265600737783922,-0.01215991071206747
2016-08-19,0.03248511557596184,0.025440523645058707
2016-08-26,-0.0026675472107271186,-0.013316396954428197
2016-09-02,-0.0322648305802845,-0.028325171404764732
2016-09-09,0.021032654318262855,0.02015508166943969
2016-09-16,0.018455766436505698,0.017922235842336792
2016-09-23,3.5705842330388657e-4,0.002769284157948304
2016-09-30,0.017620028085787193,0.012739546737796537
2016-10-07,-0.002573200607827679,0.006489506579521298
2016-10-14,0.01503091650518779,0.021213322648676758
2016-10-21,4.750741987259705e-4,-0.010225325440888486
2016-10-28,9.95660502361378e-4,0.002732161926151
2016-11-04,-0.02287102282736813,-0.03060804448042531
2016-11-11,-0.012566851361220066,-0.021033228141086643
2016-11-18,0.02251135649125128,0.024882336058200907
2016-11-25,0.011091086723752648,0.010146752856887153
2016-12-02,0.04257758048970877,0.037498481112074725
2016-12-09,0.007888224021260591,0.008069620757716917
2016-12-16,-0.018040292157264614,-0.010663407890245669
2016-12-23,0.01115633031873803,0.0049875114994790415
2016-12-30,0.01467994374629166,0.01730952312532319
2017-01-06,-0.004894184901314696,-3.5077708480128755e-4
2017-01-13,0.016231188762597343,0.008891216772265675
2017-01-20,-0.014690419261950478,-0.010196543594459387
2017-01-27,0.00726354137321232,0.0031244423436362356
2017-02-03,-9.829204911398705e-4,0.0010240134380869043
2017-02-10,0.019189820574591378,0.01858292221960753
2017-02-17,-0.0181269544984763,-0.021595766204491287
2017-02-24,-0.003664919862407957,-0.006279629946968263
2017-03-03,-2.916197168223033e-4,0.0032975166084019403
2017-03-10,-0.032128621544754994,-0.02816465140381605
2017-03-17,0.014295343790159216,0.014307405202560061
2017-03-24,1.2476290562999206e-4,-0.003031886511880716
2017-03-31,0.026518618143377262,0.02212907324055939
2017-04-07,0.007025646605473135,-1.9146367283906507e-4
2017-04-21,-0.021512306234386665,-0.027675084897611404
2017-04-28,0.0014413287793269224,0.007097114346874628
2017-05-05,-0.016500896192980306,-0.014191930856504109
2017-05-12,0.026671852147279535,0.020429763899022804
2017-05-19,0.0039534839808989435,0.005973727819241548
2017-05-26,-0.010757270212770686,-0.007668781160361973
2017-06-02,-0.01975089131357983,-0.02164893098103776
2017-06-09,-0.006442386480109481,0.0015735827613372194
2017-06-16,-0.022512895867410333,-0.012502181071505997
2017-06-23,-0.007356608644714199,-0.012264735375125665
2017-06-30,0.03510312846644573,0.04050359781342992
2017-07-07,-0.009053835161390055,-0.009451734940542161
2017-07-14,0.011023062837636809,2.591348609158606e-4
2017-07-21,0.0037018585069060507,0.0016204740792036681
2017-07-28,0.034222116367759736,0.02509346667904358
2017-08-04,-0.01216203452879444,-0.016171286542002145
2017-08-11,0.0016771758474531783,-6.188347222509105e-4
2017-08-18,-0.007203410377849375,-0.013107299228748995
2017-08-25,0.007118667056687883,-6.070432917057167e-4
2017-09-01,0.016323610815836918,0.01945405328986595
2017-09-08,-0.0050548180420483075,-0.008094184535696713
2017-09-15,-0.0026404955629826697,0.010143608726876335
2017-09-22,-0.005964015000220949,-0.00647264012471975
2017-09-29,-0.0057680002608925625,-1.8744091019173847e-4
2017-10-06,-0.012064391263294234,-0.01570502238494567
2017-10-13,0.02594965069202073,0.023487422527467702
2017-10-20,-0.005190306296433436,-0.0099115282400635
2017-10-27,0.014541503913762544,0.002876436872719962
2017-11-03,0.01686486366514284,0.01342417344225938
2017-11-10,0.004704245581573022,0.005785365246530269
2017-11-17,-0.006823495541326803,-0.007731354755533076
2017-11-24,0.016617503170120215,0.0035260189871651054
2017-12-01,0.008734874187003234,0.005001723216731008
2017-12-08,-0.03169727352649341,-0.03328540073212442
2017-12-15,0.005339744514334376,0.01068430127014855
2017-12-22,0.02514489246160731,0.023142851139142828
2017-12-29,0.03264396289995266,0.024061069778427632
2018-01-05,-0.014870702650010944,-0.008136188499262523
