Date,ticker,momentum
2007-09-17,WTI,0.06200865472345729
2007-09-18,WTI,0.06831390019507566
2007-09-19,WTI,0.06741536681007965
2007-09-20,WTI,0.08398006634985222
2007-09-21,WTI,0.07366723236204464
2007-09-24,WTI,0.059948677202196876
2007-09-25,WTI,0.0417054621040851
2007-09-26,WTI,0.02641421031996316
2007-09-27,WTI,0.054745625278257215
2007-09-28,WTI,0.03832229829740896
2007-10-01,WTI,0.020679510016644365
2007-10-02,WTI,0.01570278589217544
2007-10-03,WTI,0.013012033345876084
2007-10-04,WTI,0.029799337448686458
2007-10-05,WTI,0.026456719510580484
2007-10-08,WTI,-0.0023639701049438244
2007-10-09,WTI,0.011654080918166443
2007-10-10,WTI,0.021741174051472356
2007-10-11,WTI,0.039526691249201384
2007-10-12,WTI,0.04236136488687059
2007-10-15,WTI,0.06522656413092598
2007-10-16,WTI,0.07589631682023157
2007-10-17,WTI,0.0646088764272097
2007-10-18,WTI,0.08494168819561043
2007-10-19,WTI,0.07043718991563708
2007-10-22,WTI,0.056157813645834054
2007-10-23,WTI,0.03851847240694628
2007-10-24,WTI,0.052547665990857695
2007-10-25,WTI,0.0882392948807702
2007-10-26,WTI,0.07709074351377954
2007-10-29,WTI,0.09141408673530904
2007-10-30,WTI,0.0505135935833243
2007-10-31,WTI,0.08609224170488083
2007-11-01,WTI,0.07210574846549722
2007-11-02,WTI,0.09079027330898626
2007-11-05,WTI,0.06537310181103262
2007-11-06,WTI,0.08620824801566052
2007-11-07,WTI,0.07908550672973025
2007-11-08,WTI,0.06376673148539869
2007-11-09,WTI,0.06905351238524915
2007-11-12,WTI,0.04757343154772009
2007-11-13,WTI,0.009892222472160483
2007-11-14,WTI,0.03827661968748064
2007-11-15,WTI,0.028146687297664563
2007-11-16,WTI,0.0397907965652724
2007-11-19,WTI,0.04375831645442396
2007-11-20,WTI,0.07370919861506042
2007-11-21,WTI,0.06329762261600003
2007-11-23,WTI,0.056233779071654055
2007-11-26,WTI,0.04921550042701117
2007-11-27,WTI,0.016787779250954316
2007-11-28,WTI,-0.02165233280594414
2007-11-29,WTI,-0.015717092717711267
2007-11-30,WTI,-0.039953512970677174
2007-12-03,WTI,-0.029358419051279228
2007-12-04,WTI,-0.03711165387109272
2007-12-05,WTI,-0.045875115556129664
2007-12-06,WTI,-0.011923561539139094
2007-12-07,WTI,-0.03190780845935137
2007-12-10,WTI,-0.036991100645081154
2007-12-11,WTI,-0.012485681021159323
2007-12-12,WTI,0.033213935008738815
2007-12-13,WTI,0.01116420980302113
2007-12-14,WTI,3.0435186151134275e-4
2007-12-17,WTI,-0.0055163496401196
2007-12-18,WTI,-0.013871887879271405
2007-12-19,WTI,-6.110181157144012e-4
2007-12-20,WTI,-0.004624513433001631
2007-12-21,WTI,0.018498446780718325
2007-12-24,WTI,0.02393122472457687
2007-12-26,WTI,0.0403034345243114
2007-12-27,WTI,0.04513913441851436
2007-12-28,WTI,0.036314818343944566
2007-12-31,WTI,0.030407149994987392
2008-01-02,WTI,0.0637689094007321
2008-01-03,WTI,0.055882684993285636
2008-01-04,WTI,0.042065888650039795
2008-01-07,WTI,0.011011266373413875
2008-01-08,WTI,0.023970375861983584
2008-01-09,WTI,0.015904945109292967
2008-01-10,WTI,-0.0012528426409961213
2008-01-11,WTI,-0.014033223806640294
2008-01-14,WTI,0.0034593733616166134
2008-01-15,WTI,-0.019688238859175478
2008-01-16,WTI,-0.028836718700543607
2008-01-17,WTI,-0.03438001567214144
2008-01-18,WTI,-0.02690490528135303
2008-01-22,WTI,-0.03313244612421684
2008-01-23,WTI,-0.053643903920173486
2008-01-24,WTI,-0.025878817473230065
2008-01-25,WTI,-0.020575095779462593
2008-01-28,WTI,-0.013310436509972767
2008-01-29,WTI,-0.0060689476271509335
2008-01-30,WTI,0.0017203962365455183
2008-01-31,WTI,-0.003269914860636547
2008-02-01,WTI,-0.031107097909952586
2008-02-04,WTI,-0.01692126232335589
2008-02-05,WTI,-0.03328561576618316
2008-02-06,WTI,-0.04412816071823045
2008-02-07,WTI,-0.034239782341030534
2008-02-08,WTI,0.0051354263490068774
2008-02-11,WTI,0.023338595762567138
2008-02-12,WTI,0.014022583801193811
2008-02-13,WTI,0.016122239284470652
2008-02-14,WTI,0.03604936491910404
2008-02-15,WTI,0.031853611105193025
2008-02-19,WTI,0.0710885049665384
2008-02-20,WTI,0.07584659246995962
2008-02-21,WTI,0.048921960604735304
2008-02-22,WTI,0.0496358386937672
2008-02-25,WTI,0.04868907303241965
2008-02-26,WTI,0.05950328128199445
2008-02-27,WTI,0.04179005878545983
2008-02-28,WTI,0.06718254186511974
2008-02-29,WTI,0.05464051726415242
2008-03-03,WTI,0.05858219971834622
2008-03-04,WTI,0.026433585317301223
2008-03-05,WTI,0.06700628020577248
2008-03-06,WTI,0.07201619614301791
2008-03-07,WTI,0.06170409024912882
2008-03-10,WTI,0.0811203873809605
2008-03-11,WTI,0.08182943920639563
2008-03-12,WTI,0.08549127967779313
2008-03-13,WTI,0.08260073761554576
2008-03-14,WTI,0.07815370439292835
2008-03-17,WTI,0.03325612383906762
2008-03-18,WTI,0.0682024660105327
2008-03-19,WTI,0.008645655300032473
2008-03-20,WTI,0.0024705708173069496
2008-03-24,WTI,-0.0056961483875745955
2008-03-25,WTI,-0.007230824198410701
2008-03-26,WTI,0.02850187833639506
2008-03-27,WTI,0.0429383701377537
2008-03-28,WTI,0.025428103897496612
2008-03-31,WTI,-0.012368498432391739
2008-04-01,WTI,-0.019812261504863038
2008-04-02,WTI,0.01756187589982705
2008-04-03,WTI,0.006839644573785719
2008-04-04,WTI,0.023815609213654554
2008-04-07,WTI,0.04685698838897778
2008-04-08,WTI,0.03897552228643164
2008-04-09,WTI,0.056758988819188616
2008-04-10,WTI,0.045911131449171805
2008-04-11,WTI,0.04236478467060589
2008-04-14,WTI,0.0513315943882624
2008-04-15,WTI,0.06414196349337686
2008-04-16,WTI,0.0680848694272056
2008-04-17,WTI,0.06228447916686086
2008-04-18,WTI,0.0715494433186219
2008-04-21,WTI,0.07285515965534728
2008-04-22,WTI,0.08099241186539974
2008-04-23,WTI,0.07753648102553612
2008-04-24,WTI,0.053489400492928496
2008-04-25,WTI,0.07026623947509059
2008-04-28,WTI,0.06056428240282852
2008-04-29,WTI,0.03289492597978949
2008-04-30,WTI,0.015314403074683902
2008-05-01,WTI,0.0029718386945800646
2008-05-02,WTI,0.03125175366921784
2008-05-05,WTI,0.056200942383330954
2008-05-06,WTI,0.065762449937601275
2008-05-07,WTI,0.07426417006490027
2008-05-08,WTI,0.06943175059769402
2008-05-09,WTI,0.08186476378962126
2008-05-12,WTI,0.06086849232856739
2008-05-13,WTI,0.0710548832493938
2008-05-14,WTI,0.05407621006975738
2008-05-15,WTI,0.049386506987187495
2008-05-16,WTI,0.062313333285688444
2008-05-19,WTI,0.06177975053482054
2008-05-20,WTI,0.06817067487445083
2008-05-21,WTI,0.09384760316539875
2008-05-22,WTI,0.06562339197712852
2008-05-23,WTI,0.07353815447424505
2008-05-27,WTI,0.047480508898384954
2008-05-28,WTI,0.06223558282497699
2008-05-29,WTI,0.026548555099954463
2008-05-30,WTI,0.029296883074351854
2008-06-02,WTI,0.03207730839873246
2008-06-03,WTI,0.00570878611067549
2008-06-04,WTI,-0.013084311686623273
2008-06-05,WTI,0.02406273549531157
2008-06-06,WTI,0.09841338091961394
2008-06-09,WTI,0.06547180250603013
2008-06-10,WTI,0.036873760214343854
2008-06-11,WTI,0.06916623267415378
2008-06-12,WTI,0.06872671347988302
2008-06-13,WTI,0.049985910733966854
2008-06-16,WTI,0.04462566646134025
2008-06-17,WTI,0.036578739692027185
2008-06-18,WTI,0.05403108867681361
2008-06-19,WTI,0.016503118379545434
2008-06-20,WTI,0.03502882176451472
2008-06-23,WTI,0.04063087762106754
2008-06-24,WTI,0.04265550146624797
2008-06-25,WTI,0.01949798134944203
2008-06-26,WTI,0.05183002121966318
2008-06-27,WTI,0.05334227971681571
2008-06-30,WTI,0.050920828026283615
2008-07-01,WTI,0.05336259136555821
2008-07-02,WTI,0.06640127964471532
2008-07-03,WTI,0.07384773884832008
2008-07-07,WTI,0.0458868941989925
2008-07-08,WTI,0.007114638742481638
2008-07-09,WTI,0.0026359087019978134
2008-07-10,WTI,0.038298742404584196
2008-07-11,WTI,0.058249273423636616
2008-07-14,WTI,0.05868700365293211
2008-07-15,WTI,0.014123899589494116
2008-07-16,WTI,-0.011930821377893253
2008-07-17,WTI,-0.04772348943960303
2008-07-18,WTI,-0.04937995936725503
2008-07-21,WTI,-0.026182528025127993
2008-07-22,WTI,-0.05293521898417808
2008-07-23,WTI,-0.0762102777732716
2008-07-24,WTI,-0.06354215910684236
2008-07-25,WTI,-0.07588507215493312
2008-07-28,WTI,-0.053560144332103654
2008-07-29,WTI,-0.07142310257806717
2008-07-30,WTI,-0.031403483036394064
2008-07-31,WTI,-0.04893936681852207
2008-08-01,WTI,-0.03743136181440665
2008-08-04,WTI,-0.060744979969015844
2008-08-05,WTI,-0.07810798576386979
2008-08-06,WTI,-0.07483609776010969
2008-08-07,WTI,-0.05768157528214779
2008-08-08,WTI,-0.08863768093888513
2008-08-11,WTI,-0.09022843312238837
2008-08-12,WTI,-0.09702932113550489
2008-08-13,WTI,-0.06689847794244042
2008-08-14,WTI,-0.069076999053852
2008-08-15,WTI,-0.07735079316718885
2008-08-18,WTI,-0.0776348618364926
2008-08-19,WTI,-0.0610968269314327
2008-08-20,WTI,-0.051411117442338394
2008-08-21,WTI,0.001095433664534795
2008-08-22,WTI,-0.052733264117279965
2008-08-25,WTI,-0.047079134770888764
2008-08-26,WTI,-0.03321338550936659
2008-08-27,WTI,-0.014750542781349907
2008-08-28,WTI,-0.03446532171879113
2008-08-29,WTI,-0.029109826624534207
2008-09-02,WTI,-0.07629296997064472
2008-09-03,WTI,-0.07271152857346053
2008-09-04,WTI,-0.07912755139676797
2008-09-05,WTI,-0.08725030538966472
2008-09-08,WTI,-0.08088717276515656
2008-09-09,WTI,-0.1032896063170945
2008-09-10,WTI,-0.10088945896922841
2008-09-11,WTI,-0.11036643358549192
2008-09-12,WTI,-0.09771587629962575
2008-09-15,WTI,-0.14325090711371935
2008-09-16,WTI,-0.17852468907110275
2008-09-17,WTI,-0.10873524811934132
2008-09-18,WTI,-0.10481043665390022
2008-09-19,WTI,-0.04861910612389231
2008-09-22,WTI,0.11636664939893393
2008-09-23,WTI,-0.010487626887785595
2008-09-24,WTI,-0.021464045232966633
2008-09-25,WTI,0.023052922399678266
2008-09-26,WTI,-0.012815036273983615
2008-09-29,WTI,-0.11150550312933483
2008-09-30,WTI,-0.06084787277748038
2008-10-01,WTI,-0.07740182208810964
2008-10-02,WTI,-0.11537879183262234
2008-10-03,WTI,-0.10365754799632576
2008-10-06,WTI,-0.15792192035096342
2008-10-07,WTI,-0.12584062635541038
2008-10-08,WTI,-0.12930451071417703
2008-10-09,WTI,-0.14126574812492176
2008-10-10,WTI,-0.2394240144061932
2008-10-13,WTI,-0.178883293111185
2008-10-14,WTI,-0.19413583641355459
2008-10-15,WTI,-0.23225992001941975
2008-10-16,WTI,-0.27989635841227667
2008-10-17,WTI,-0.2370556580630545
2008-10-20,WTI,-0.19249717089829232
2008-10-21,WTI,-0.2136741038425729
2008-10-22,WTI,-0.2607934904485578
2008-10-23,WTI,-0.23876516976340412
2008-10-24,WTI,-0.27895826092042597
2008-10-27,WTI,-0.28475686112474197
2008-10-28,WTI,-0.2584753454849098
2008-10-29,WTI,-0.17417029184489863
2008-10-30,WTI,-0.18887480403877355
2008-10-31,WTI,-0.14118586514194753
2008-11-03,WTI,-0.19750558721127032
2008-11-04,WTI,-0.09017137518880336
2008-11-05,WTI,-0.14953404028439987
2008-11-06,WTI,-0.2107129215033403
2008-11-07,WTI,-0.19365339370199486
2008-11-10,WTI,-0.16191870174115675
2008-11-11,WTI,-0.19230476568522903
2008-11-12,WTI,-0.2390111988210606
2008-11-13,WTI,-0.184532201037781
2008-11-14,WTI,-0.1896866596165392
2008-11-17,WTI,-0.21166843417250014
2008-11-18,WTI,-0.21046030403397475
2008-11-19,WTI,-0.20647536143308853
2008-11-20,WTI,-0.2826838410178474
2008-11-21,WTI,-0.2637132667236193
2008-11-24,WTI,-0.16310854610757186
2008-11-25,WTI,-0.22327509815866886
2008-11-26,WTI,-0.1351437383611458
2008-11-28,WTI,-0.10287468221627005
2008-12-01,WTI,-0.19968587826801132
2008-12-02,WTI,-0.23214079581383773
2008-12-03,WTI,-0.21998576576073958
2008-12-04,WTI,-0.26595865959158527
2008-12-05,WTI,-0.31588324807237056
2008-12-08,WTI,-0.2354748506596307
2008-12-09,WTI,-0.2600498126983073
2008-12-10,WTI,-0.2259210392580533
2008-12-11,WTI,-0.1133871180164645
2008-12-12,WTI,-0.134095144258914
2008-12-15,WTI,-0.1590849920795785
2008-12-16,WTI,-0.16084034280924087
2008-12-17,WTI,-0.22888331824987507
2008-12-18,WTI,-0.29515940244156535
2008-12-19,WTI,-0.37203868348235547
2008-12-22,WTI,-0.41133656148458675
2008-12-23,WTI,-0.4178973014316427
2008-12-24,WTI,-0.3213776017024843
2008-12-26,WTI,-0.18139982110664388
2008-12-29,WTI,-0.11263133839893147
2008-12-30,WTI,-0.1364097477146453
2008-12-31,WTI,-0.0032432493164344933
2009-01-02,WTI,0.025585105432728295
2009-01-05,WTI,0.07180623004167774
2009-01-06,WTI,0.07447239398454641
2009-01-07,WTI,-0.04790191281058975
2009-01-08,WTI,-0.0670221153536934
2009-01-09,WTI,-0.08061032861227524
2009-01-12,WTI,-0.14859327260623845
2009-01-13,WTI,-0.13578076041323817
2009-01-14,WTI,-0.13259329726443347
2009-01-15,WTI,-0.1764764495848321
2009-01-16,WTI,-0.17148230161008993
2009-01-20,WTI,-0.08604946777632438
2009-01-21,WTI,0.01192220189708948
2009-01-22,WTI,0.0016357035976595213
2009-01-23,WTI,0.05877025699337013
2009-01-26,WTI,0.09027472690032168
2009-01-27,WTI,-0.018692704478954436
2009-01-28,WTI,-0.008469521920284606
2009-01-29,WTI,-0.018416800419008617
2009-01-30,WTI,-0.01322883044181955
2009-02-02,WTI,-0.020132160793834952
2009-02-03,WTI,-0.028754699814997675
2009-02-04,WTI,-0.042090758184589294
2009-02-05,WTI,-0.017661628466505874
2009-02-06,WTI,-0.03633459960187446
2009-02-09,WTI,-0.04612696138501837
2009-02-10,WTI,-0.09008786782383194
2009-02-11,WTI,-0.12236459942986588
2009-02-12,WTI,-0.17177330671198288
2009-02-13,WTI,-0.062145072220868514
2009-02-17,WTI,-0.12671624874227794
2009-02-18,WTI,-0.1349061027973102
2009-02-19,WTI,-0.0013990693495982143
2009-02-20,WTI,-0.004356776132667495
2009-02-23,WTI,-0.04713220143548602
2009-02-24,WTI,-0.01942690176696793
2009-02-25,WTI,0.04367393157300192
2009-02-26,WTI,0.07280955548345869
2009-02-27,WTI,0.09515485225005715
2009-03-02,WTI,-0.00418855088769865
2009-03-03,WTI,0.024206372965175582
2009-03-04,WTI,0.10481285331558476
2009-03-05,WTI,0.058010163944791415
2009-03-06,WTI,0.09089362995898842
2009-03-09,WTI,0.11832848515481587
2009-03-10,WTI,0.08851312302260572
2009-03-11,WTI,0.007280421880557775
2009-03-12,WTI,0.100506781620326
2009-03-13,WTI,0.07797487209412468
2009-03-16,WTI,0.09201547571806268
2009-03-17,WTI,0.11842843777306156
2009-03-18,WTI,0.0887401922141402
2009-03-19,WTI,0.14448125250215815
2009-03-20,WTI,0.1335097729185155
2009-03-23,WTI,0.15001465859431562
2009-03-24,WTI,0.1462367554745736
2009-03-25,WTI,0.11380090338232662
2009-03-26,WTI,0.1362448814708448
2009-03-27,WTI,0.10666030653625036
2009-03-30,WTI,0.025327145636969917
2009-03-31,WTI,0.04709266656530087
2009-04-01,WTI,0.015632901522741438
2009-04-02,WTI,0.09106907058421188
2009-04-03,WTI,0.08508641999476607
2009-04-06,WTI,0.05643661539078515
2009-04-07,WTI,0.015633809969340273
2009-04-08,WTI,0.015160156690528392
2009-04-09,WTI,0.06947454794877261
2009-04-13,WTI,0.0289734534728745
2009-04-14,WTI,0.014084100220445706
2009-04-15,WTI,0.007442209564027635
2009-04-16,WTI,0.01974783470461361
2009-04-17,WTI,0.031868572475854506
2009-04-20,WTI,-0.0596790028380374
2009-04-21,WTI,-0.04003491102140355
2009-04-22,WTI,-0.023742916196309416
2009-04-23,WTI,-0.004731067842148828
2009-04-24,WTI,0.03864429948945558
2009-04-27,WTI,0.011041579644900157
2009-04-28,WTI,0.0033668107843047856
2009-04-29,WTI,0.025097391419124815
2009-04-30,WTI,0.023865322565957747
2009-05-01,WTI,0.05238955413794688
2009-05-04,WTI,0.08918358363363854
2009-05-05,WTI,0.0686770174636786
2009-05-06,WTI,0.10519810880311598
2009-05-07,WTI,0.10152518299771396
2009-05-08,WTI,0.12608962289852377
2009-05-11,WTI,0.10325744183517704
2009-05-12,WTI,0.11322771410445887
2009-05-13,WTI,0.09165341073493272
2009-05-14,WTI,0.09705909615846764
2009-05-15,WTI,0.05394501648738892
2009-05-18,WTI,0.08928283105882828
2009-05-19,WTI,0.08896282918397347
2009-05-20,WTI,0.11347817635486734
2009-05-21,WTI,0.09008071824056163
2009-05-22,WTI,0.09224711227772886
2009-05-26,WTI,0.10462011826693907
2009-05-27,WTI,0.10895817496052196
2009-05-28,WTI,0.12404475009061056
2009-05-29,WTI,0.12977670395831886
2009-06-01,WTI,0.15176280611812754
2009-06-02,WTI,0.14345957660658382
2009-06-03,WTI,0.09670959044276373
2009-06-04,WTI,0.126829177077056
2009-06-05,WTI,0.11324366086184678
2009-06-08,WTI,0.09795026094595549
2009-06-09,WTI,0.11603757853872132
2009-06-10,WTI,0.12422835058422876
2009-06-11,WTI,0.1328060398212978
2009-06-12,WTI,0.11784923711615036
2009-06-15,WTI,0.08893915313800971
2009-06-16,WTI,0.08119035450500789
2009-06-17,WTI,0.08304751989485304
2009-06-18,WTI,0.08367552158210323
2009-06-19,WTI,0.056432923696087656
2009-06-22,WTI,0.01662453265554298
2009-06-23,WTI,0.03975275979421511
2009-06-24,WTI,0.026357581255909146
2009-06-25,WTI,0.046179678944017866
2009-06-26,WTI,0.03346820920509774
2009-06-29,WTI,0.06338762701947243
2009-06-30,WTI,0.0377969084168468
2009-07-01,WTI,0.031158137148014298
2009-07-02,WTI,-0.004542521616925477
2009-07-06,WTI,-0.0405164278365433
2009-07-07,WTI,-0.052502484113514214
2009-07-08,WTI,-0.09089953501461867
2009-07-09,WTI,-0.08135356233763158
2009-07-10,WTI,-0.08256785755232432
2009-07-13,WTI,-0.08093853033655485
2009-07-14,WTI,-0.07876211343228867
2009-07-15,WTI,-0.04534682686433111
2009-07-16,WTI,-0.03514378983116817
2009-07-17,WTI,-0.011047003329842653
2009-07-20,WTI,-0.005809270974680203
2009-07-21,WTI,0.0075729156926582775
2009-07-22,WTI,0.002167354708366709
2009-07-23,WTI,0.022816135775834745
2009-07-24,WTI,0.031883026336470444
2009-07-27,WTI,0.04982725051875381
2009-07-28,WTI,0.035247822061931444
2009-07-29,WTI,-0.025290881820181355
2009-07-30,WTI,0.02379800398811316
2009-07-31,WTI,0.052066542073854194
2009-08-03,WTI,0.07941207483723911
2009-08-04,WTI,0.07085230958127298
2009-08-05,WTI,0.07333807753314847
2009-08-06,WTI,0.069112964239876
2009-08-07,WTI,0.05183986039793442
2009-08-10,WTI,0.04441074601832895
2009-08-11,WTI,0.02574122278468227
2009-08-12,WTI,0.0317874027227667
2009-08-13,WTI,0.03912740670029624
2009-08-14,WTI,-0.004074310932964842
2009-08-17,WTI,-0.01726134478908481
2009-08-18,WTI,0.014938705014290399
2009-08-19,WTI,0.05766479818775405
2009-08-20,WTI,0.05120087415618091
2009-08-21,WTI,0.05634360505318625
2009-08-24,WTI,0.061567262322918204
2009-08-25,WTI,0.030903654255025614
2009-08-26,WTI,0.024870299126290796
2009-08-27,WTI,0.03733043274881087
2009-08-28,WTI,0.04036766477725884
2009-08-31,WTI,0.0034807436293577965
2009-09-01,WTI,-0.021830748939209776
2009-09-02,WTI,-0.02135653518533509
2009-09-03,WTI,-0.021776065168231717
2009-09-04,WTI,-0.02266487000019346
2009-09-08,WTI,0.02067251308243634
2009-09-09,WTI,0.021108922879720993
2009-09-10,WTI,0.031028499523138464
2009-09-11,WTI,-0.0050644506838732894
2009-09-14,WTI,-0.013084583773030012
2009-09-15,WTI,0.012220236881796076
2009-09-16,WTI,0.03338733580421227
2009-09-17,WTI,0.031364642325879544
