Date,ticker,return
2008-12-16,CADUSD,-0.02582568406962724
2008-12-17,CADUSD,-0.012268017541466206
2008-12-18,CADUSD,0.012962305978235656
2008-12-19,CADUSD,0.014000316465817791
2008-12-23,CADUSD,-0.0020482114449206514
2008-12-24,CADUSD,-0.012823244467867593
2008-12-25,CADUSD,0.005892559810780349
2008-12-30,CADUSD,0
2008-12-31,CADUSD,0.0022033990078040816
2009-01-01,CADUSD,-0
2009-01-06,CADUSD,0
2009-01-07,CADUSD,-0
2009-01-08,CADUSD,0
2009-01-09,CADUSD,-0
2009-01-13,CADUSD,0.004743484427373503
2009-01-14,CADUSD,0.011665245060022443
2009-01-15,CADUSD,0.003910675737168714
2009-01-16,CADUSD,-0.009441397417598805
2009-01-21,CADUSD,-0.004433104089774525
2009-01-22,CADUSD,0
2009-01-23,CADUSD,-0.011618664004265382
2009-01-27,CADUSD,-0
2009-01-28,CADUSD,0
2009-01-29,CADUSD,-0
2009-01-30,CADUSD,-0
2009-02-03,CADUSD,-0.007354433861540085
2009-02-04,CADUSD,0
2009-02-05,CADUSD,0
2009-02-06,CADUSD,0
2009-02-10,CADUSD,-0
2009-02-11,CADUSD,0
2009-02-12,CADUSD,0.0012246156836380165
2009-02-13,CADUSD,-0.004555602296068971
2009-02-18,CADUSD,-0.003710515741341319
2009-02-19,CADUSD,-0.0031254163611577285
2009-02-20,CADUSD,0
2009-02-24,CADUSD,-0.005992678968297285
2009-02-25,CADUSD,-0
2009-02-26,CADUSD,0
2009-02-27,CADUSD,-0
2009-03-03,CADUSD,-0
2009-03-04,CADUSD,0
2009-03-05,CADUSD,-0
2009-03-06,CADUSD,0
2009-03-10,CADUSD,0
2009-03-11,CADUSD,-0
2009-03-12,CADUSD,0
2009-03-13,CADUSD,0
2009-03-17,CADUSD,0
2009-03-18,CADUSD,0
2009-03-19,CADUSD,0
2009-03-20,CADUSD,-0
2009-03-24,CADUSD,-0
2009-03-25,CADUSD,-0
2009-03-26,CADUSD,-0
2009-03-27,CADUSD,-0
2009-03-31,CADUSD,0
2009-04-01,CADUSD,0
2009-04-02,CADUSD,0
2009-04-03,CADUSD,0
2009-04-07,CADUSD,0
2009-04-08,CADUSD,-0
2009-04-09,CADUSD,0
2009-04-10,CADUSD,-0
2009-04-14,CADUSD,0
2009-04-15,CADUSD,0
2009-04-16,CADUSD,-0
2009-04-17,CADUSD,-0
2009-04-21,CADUSD,0
2009-04-22,CADUSD,-0
2009-04-23,CADUSD,0
2009-04-24,CADUSD,0
2009-04-28,CADUSD,-0
2009-04-29,CADUSD,0
2009-04-30,CADUSD,0
2009-05-01,CADUSD,0
2009-05-05,CADUSD,-0
2009-05-06,CADUSD,0
2009-05-07,CADUSD,-0
2009-05-08,CADUSD,0.01318034497720972
2009-05-12,CADUSD,0.00356040481518006
2009-05-13,CADUSD,-0.014422149367137883
2009-05-14,CADUSD,0.004011477240346256
2009-05-15,CADUSD,-8.938938426938593e-4
2009-05-19,CADUSD,0
2009-05-20,CADUSD,0
2009-05-21,CADUSD,0
2009-05-22,CADUSD,0
2009-05-27,CADUSD,-0
2009-05-28,CADUSD,0
2009-05-29,CADUSD,0
2009-06-02,CADUSD,0.005615828512451094
2009-06-03,CADUSD,-0.02333733244172504
2009-06-04,CADUSD,0
2009-06-05,CADUSD,-0
2009-06-09,CADUSD,0
2009-06-10,CADUSD,-0
2009-06-11,CADUSD,0
2009-06-12,CADUSD,-0
2009-06-16,CADUSD,-0
2009-06-17,CADUSD,0.0022158273539779672
2009-06-18,CADUSD,0
2009-06-19,CADUSD,-0.0023098723016977975
2009-06-23,CADUSD,0
2009-06-24,CADUSD,-0
2009-06-25,CADUSD,-0
2009-06-26,CADUSD,0
2009-06-30,CADUSD,-0
2009-07-01,CADUSD,0
2009-07-02,CADUSD,-0
2009-07-03,CADUSD,0
2009-07-07,CADUSD,0.003713282551102678
2009-07-08,CADUSD,1.6862630194432068e-4
2009-07-09,CADUSD,-0.004448839785650002
2009-07-10,CADUSD,0.0012715153707599776
2009-07-14,CADUSD,-0.012726118110526093
2009-07-15,CADUSD,-0.010247452129007704
2009-07-16,CADUSD,-0
2009-07-17,CADUSD,0
2009-07-21,CADUSD,0
2009-07-22,CADUSD,0
2009-07-23,CADUSD,0
2009-07-24,CADUSD,0
2009-07-28,CADUSD,-0
2009-07-29,CADUSD,-0
2009-07-30,CADUSD,0
2009-07-31,CADUSD,0
2009-08-04,CADUSD,-0
2009-08-05,CADUSD,-0
2009-08-06,CADUSD,-0
2009-08-07,CADUSD,-0
2009-08-11,CADUSD,-0
2009-08-12,CADUSD,0
2009-08-13,CADUSD,0
2009-08-14,CADUSD,-0
2009-08-18,CADUSD,0
2009-08-19,CADUSD,0
2009-08-20,CADUSD,0
2009-08-21,CADUSD,0
2009-08-25,CADUSD,-0
2009-08-26,CADUSD,-0
2009-08-27,CADUSD,0
2009-08-28,CADUSD,-0
2009-09-01,CADUSD,0.008898980672252449
2009-09-02,CADUSD,4.205371901141458e-4
2009-09-03,CADUSD,-0.0023405628489569135
2009-09-04,CADUSD,-0.02482140833642899
2009-09-09,CADUSD,-0
2009-09-10,CADUSD,0
2009-09-11,CADUSD,0
2009-09-15,CADUSD,0
2009-09-16,CADUSD,0
2009-09-17,CADUSD,0
2009-09-18,CADUSD,-0.005080961882158363
2009-09-22,CADUSD,0
2009-09-23,CADUSD,-0
2009-09-24,CADUSD,-0
2009-09-25,CADUSD,-0
2009-09-29,CADUSD,0
2009-09-30,CADUSD,0
2009-10-01,CADUSD,-0
2009-10-02,CADUSD,0
2009-10-06,CADUSD,0
2009-10-07,CADUSD,-0
2009-10-08,CADUSD,0
2009-10-09,CADUSD,0.013651874139129617
2009-10-13,CADUSD,2.631037666406064e-4
2009-10-14,CADUSD,0.008486484291645637
2009-10-15,CADUSD,-0.005203932533498729
2009-10-16,CADUSD,-0.005411562595385791
2009-10-20,CADUSD,-0.021994563294369156
2009-10-21,CADUSD,0.006738833392019455
2009-10-22,CADUSD,-0.0031655514162600264
2009-10-23,CADUSD,-0.010624578928383656
2009-10-27,CADUSD,0.00350775022140504
2009-10-28,CADUSD,-0.012303718530549936
2009-10-29,CADUSD,0.008703929343267653
2009-10-30,CADUSD,-0
2009-11-03,CADUSD,0
2009-11-04,CADUSD,0
2009-11-05,CADUSD,-0
2009-11-06,CADUSD,-0
2009-11-10,CADUSD,0
2009-11-11,CADUSD,0
2009-11-12,CADUSD,-0
2009-11-13,CADUSD,-0.00228202202626467
2009-11-17,CADUSD,0.006031229409678392
2009-11-18,CADUSD,-0
2009-11-19,CADUSD,-0
2009-11-20,CADUSD,-0
2009-11-24,CADUSD,-0
2009-11-25,CADUSD,0
2009-11-26,CADUSD,-0
2009-12-01,CADUSD,0.004870746414831213
2009-12-02,CADUSD,-0
2009-12-03,CADUSD,-0.004704505590962101
2009-12-04,CADUSD,-9.865611709040365e-4
2009-12-08,CADUSD,-0
2009-12-09,CADUSD,0.006434100087584771
2009-12-10,CADUSD,0.0020355615954697234
2009-12-11,CADUSD,-0
2009-12-15,CADUSD,-0
2009-12-16,CADUSD,-0.001014482277405093
2009-12-17,CADUSD,-0.005496225827665243
2009-12-18,CADUSD,0.0025892624343660494
2009-12-22,CADUSD,0.002950716636537409
2009-12-23,CADUSD,0
2009-12-24,CADUSD,-0
2009-12-25,CADUSD,6.9207489092097e-4
2009-12-29,CADUSD,-7.703402110253068e-4
2009-12-30,CADUSD,-0.009477587089941543
2009-12-31,CADUSD,0.0016362187971792517
2010-01-01,CADUSD,6.065599806987604e-4
2010-01-05,CADUSD,0.0013093260717145277
2010-01-06,CADUSD,0.006582664689503203
2010-01-07,CADUSD,-0.0021199808004355616
2010-01-08,CADUSD,0.006787922354797388
2010-01-12,CADUSD,-0
2010-01-13,CADUSD,0
2010-01-14,CADUSD,0
2010-01-15,CADUSD,-0
2010-01-20,CADUSD,-0
2010-01-21,CADUSD,-0
2010-01-22,CADUSD,-0
2010-01-26,CADUSD,-0
2010-01-27,CADUSD,-0
2010-01-28,CADUSD,-0
2010-01-29,CADUSD,-0
2010-02-02,CADUSD,0
2010-02-03,CADUSD,-0
2010-02-04,CADUSD,-0
2010-02-05,CADUSD,0
2010-02-09,CADUSD,0
2010-02-10,CADUSD,0
2010-02-11,CADUSD,0
2010-02-12,CADUSD,-0
2010-02-17,CADUSD,-0
2010-02-18,CADUSD,-0
2010-02-19,CADUSD,0
2010-02-23,CADUSD,-0
2010-02-24,CADUSD,0
2010-02-25,CADUSD,-0
2010-02-26,CADUSD,0
2010-03-02,CADUSD,0
2010-03-03,CADUSD,0
2010-03-04,CADUSD,0
2010-03-05,CADUSD,0
2010-03-09,CADUSD,0
2010-03-10,CADUSD,0
2010-03-11,CADUSD,0
2010-03-12,CADUSD,0
2010-03-16,CADUSD,0
2010-03-17,CADUSD,0
2010-03-18,CADUSD,-0
2010-03-19,CADUSD,-0
2010-03-23,CADUSD,0
2010-03-24,CADUSD,-0
2010-03-25,CADUSD,-0
2010-03-26,CADUSD,-0
2010-03-30,CADUSD,0
2010-03-31,CADUSD,0
2010-04-01,CADUSD,0
2010-04-02,CADUSD,-0
2010-04-06,CADUSD,0
2010-04-07,CADUSD,-0
2010-04-08,CADUSD,0
2010-04-09,CADUSD,-0
2010-04-13,CADUSD,0
2010-04-14,CADUSD,0
2010-04-15,CADUSD,-0
2010-04-16,CADUSD,-0
2010-04-20,CADUSD,0
2010-04-21,CADUSD,-0
2010-04-22,CADUSD,-0
2010-04-23,CADUSD,0
2010-04-27,CADUSD,-0
2010-04-28,CADUSD,0
2010-04-29,CADUSD,0
2010-04-30,CADUSD,-0
2010-05-04,CADUSD,-0
2010-05-05,CADUSD,-0
2010-05-06,CADUSD,-0
2010-05-07,CADUSD,0
2010-05-11,CADUSD,0
2010-05-12,CADUSD,0
2010-05-13,CADUSD,-0
2010-05-14,CADUSD,-0
2010-05-18,CADUSD,-0
2010-05-19,CADUSD,-0
2010-05-20,CADUSD,-0
2010-05-21,CADUSD,0
2010-05-25,CADUSD,-0
2010-05-26,CADUSD,0.0014598665084821737
2010-05-27,CADUSD,0
2010-05-28,CADUSD,-0
2010-06-02,CADUSD,0
2010-06-03,CADUSD,-0
2010-06-04,CADUSD,-0
2010-06-08,CADUSD,0
2010-06-09,CADUSD,0
2010-06-10,CADUSD,0
2010-06-11,CADUSD,-0
2010-06-15,CADUSD,0
2010-06-16,CADUSD,3.019683194150443e-4
2010-06-17,CADUSD,-0.0022304802837976633
2010-06-18,CADUSD,0
2010-06-22,CADUSD,-0
2010-06-23,CADUSD,-0
2010-06-24,CADUSD,-0
2010-06-25,CADUSD,0
2010-06-29,CADUSD,-0
2010-06-30,CADUSD,-0
2010-07-01,CADUSD,0
2010-07-02,CADUSD,-0
2010-07-07,CADUSD,0
2010-07-08,CADUSD,0
2010-07-09,CADUSD,0
2010-07-13,CADUSD,0
2010-07-14,CADUSD,-0
2010-07-15,CADUSD,-0
2010-07-16,CADUSD,-0
2010-07-20,CADUSD,0
2010-07-21,CADUSD,-0
2010-07-22,CADUSD,0
2010-07-23,CADUSD,0
2010-07-27,CADUSD,-0
2010-07-28,CADUSD,-0
2010-07-29,CADUSD,0
2010-07-30,CADUSD,0
2010-08-03,CADUSD,-0
2010-08-04,CADUSD,0
2010-08-05,CADUSD,0
2010-08-06,CADUSD,0
2010-08-10,CADUSD,0
2010-08-11,CADUSD,-0
2010-08-12,CADUSD,-0
2010-08-13,CADUSD,0
2010-08-17,CADUSD,-0
2010-08-18,CADUSD,0
2010-08-19,CADUSD,0
2010-08-20,CADUSD,-0
2010-08-24,CADUSD,-0
2010-08-25,CADUSD,0.004108438860742219
2010-08-26,CADUSD,0
2010-08-27,CADUSD,-0.0010129377436671927
2010-08-31,CADUSD,-0
2010-09-01,CADUSD,0.0026047132922545463
2010-09-02,CADUSD,0
2010-09-03,CADUSD,-0
2010-09-08,CADUSD,-0
2010-09-09,CADUSD,0
2010-09-10,CADUSD,0
2010-09-14,CADUSD,0
2010-09-15,CADUSD,0
2010-09-16,CADUSD,0
2010-09-17,CADUSD,-0
2010-09-21,CADUSD,0
2010-09-22,CADUSD,0
2010-09-23,CADUSD,-0
2010-09-24,CADUSD,-0
2010-09-28,CADUSD,-0
2010-09-29,CADUSD,-0
2010-09-30,CADUSD,-0
2010-10-01,CADUSD,0
2010-10-05,CADUSD,-0
2010-10-06,CADUSD,0
2010-10-07,CADUSD,0
2010-10-08,CADUSD,-0
2010-10-12,CADUSD,-0
2010-10-13,CADUSD,0
2010-10-14,CADUSD,0
2010-10-15,CADUSD,-0
2010-10-19,CADUSD,-0
2010-10-20,CADUSD,-0
2010-10-21,CADUSD,0
2010-10-22,CADUSD,-0
2010-10-26,CADUSD,0
2010-10-27,CADUSD,-0
2010-10-28,CADUSD,-0
2010-10-29,CADUSD,0
2010-11-02,CADUSD,0
2010-11-03,CADUSD,0
2010-11-04,CADUSD,0
2010-11-05,CADUSD,0
2010-11-09,CADUSD,-0
2010-11-10,CADUSD,-0
2010-11-11,CADUSD,0.004717679886679462
2010-11-12,CADUSD,-0
2010-11-16,CADUSD,0
2010-11-17,CADUSD,-0
2010-11-18,CADUSD,-0
2010-11-19,CADUSD,0
2010-11-23,CADUSD,-0
2010-11-24,CADUSD,-0
2010-11-25,CADUSD,0
2010-11-30,CADUSD,-0
2010-12-01,CADUSD,-0
2010-12-02,CADUSD,0
2010-12-03,CADUSD,0.009165169090555404
2010-12-07,CADUSD,-0.0023126103324128526
2010-12-08,CADUSD,-0.0035868398669629247
2010-12-09,CADUSD,1.1888439802548025e-4
2010-12-10,CADUSD,1.8312731997889573e-4
2010-12-14,CADUSD,0
2010-12-15,CADUSD,0
2010-12-16,CADUSD,0
2010-12-17,CADUSD,-0
2010-12-21,CADUSD,-0
2010-12-22,CADUSD,0
2010-12-23,CADUSD,0
2010-12-24,CADUSD,0
2010-12-28,CADUSD,0
2010-12-29,CADUSD,0
2010-12-30,CADUSD,0
2010-12-31,CADUSD,0
2011-01-04,CADUSD,0
2011-01-05,CADUSD,-0
2011-01-06,CADUSD,0
2011-01-07,CADUSD,-0
2011-01-11,CADUSD,-0
2011-01-12,CADUSD,0
2011-01-13,CADUSD,0
2011-01-14,CADUSD,-0
2011-01-19,CADUSD,-0
2011-01-20,CADUSD,-0
2011-01-21,CADUSD,-0
2011-01-25,CADUSD,-0
2011-01-26,CADUSD,-0
2011-01-27,CADUSD,0
2011-01-28,CADUSD,-0
2011-02-01,CADUSD,0
2011-02-02,CADUSD,0
2011-02-03,CADUSD,0
2011-02-04,CADUSD,-0
2011-02-08,CADUSD,-0
2011-02-09,CADUSD,-0
2011-02-10,CADUSD,0
2011-02-11,CADUSD,-0
2011-02-15,CADUSD,-0
2011-02-16,CADUSD,0
2011-02-17,CADUSD,0
2011-02-18,CADUSD,0
2011-02-23,CADUSD,-0
2011-02-24,CADUSD,0
2011-02-25,CADUSD,0
2011-03-01,CADUSD,0
2011-03-02,CADUSD,-0
2011-03-03,CADUSD,0
2011-03-04,CADUSD,0
2011-03-08,CADUSD,-0
2011-03-09,CADUSD,0
2011-03-10,CADUSD,0
2011-03-11,CADUSD,-0
2011-03-15,CADUSD,-0
2011-03-16,CADUSD,-0
2011-03-17,CADUSD,-0
2011-03-18,CADUSD,0
2011-03-22,CADUSD,0
2011-03-23,CADUSD,-0
2011-03-24,CADUSD,0
2011-03-25,CADUSD,0
2011-03-29,CADUSD,0
2011-03-30,CADUSD,0
2011-03-31,CADUSD,0
2011-04-01,CADUSD,0
2011-04-05,CADUSD,-0
2011-04-06,CADUSD,0
2011-04-07,CADUSD,0
2011-04-08,CADUSD,0
2011-04-12,CADUSD,-0
2011-04-13,CADUSD,-0
2011-04-14,CADUSD,-0
2011-04-15,CADUSD,0
2011-04-19,CADUSD,-0
2011-04-20,CADUSD,0
2011-04-21,CADUSD,0
2011-04-22,CADUSD,0
2011-04-27,CADUSD,0
2011-04-28,CADUSD,-0
2011-04-29,CADUSD,0
2011-05-03,CADUSD,-0
2011-05-04,CADUSD,-0
2011-05-05,CADUSD,-0
2011-05-06,CADUSD,-0
2011-05-10,CADUSD,0
2011-05-11,CADUSD,0
2011-05-12,CADUSD,-0
2011-05-13,CADUSD,-0
2011-05-17,CADUSD,-0
2011-05-18,CADUSD,0
2011-05-19,CADUSD,0
2011-05-20,CADUSD,0
2011-05-24,CADUSD,-0
2011-05-25,CADUSD,0
2011-05-26,CADUSD,-0
2011-05-27,CADUSD,-0
2011-06-01,CADUSD,0
2011-06-02,CADUSD,-0
2011-06-03,CADUSD,0
2011-06-07,CADUSD,-0
2011-06-08,CADUSD,0
2011-06-09,CADUSD,-0
2011-06-10,CADUSD,0
2011-06-14,CADUSD,0
2011-06-15,CADUSD,0
2011-06-16,CADUSD,-0
2011-06-17,CADUSD,-0
2011-06-21,CADUSD,0
2011-06-22,CADUSD,0
2011-06-23,CADUSD,-0
2011-06-24,CADUSD,-0
2011-06-28,CADUSD,0
2011-06-29,CADUSD,0
2011-06-30,CADUSD,0
2011-07-01,CADUSD,0
2011-07-06,CADUSD,-0
2011-07-07,CADUSD,-0
2011-07-08,CADUSD,0
2011-07-12,CADUSD,-0
2011-07-13,CADUSD,0
2011-07-14,CADUSD,0
2011-07-15,CADUSD,-0
2011-07-19,CADUSD,-0
2011-07-20,CADUSD,0
2011-07-21,CADUSD,0
2011-07-22,CADUSD,0
2011-07-26,CADUSD,0
2011-07-27,CADUSD,0
2011-07-28,CADUSD,-0
2011-07-29,CADUSD,-0
2011-08-02,CADUSD,-0
2011-08-03,CADUSD,-0
2011-08-04,CADUSD,0
2011-08-05,CADUSD,-0
2011-08-09,CADUSD,0.006123787680528247
2011-08-10,CADUSD,-0.011317376965529362
2011-08-11,CADUSD,0.009374110292446048
2011-08-12,CADUSD,0
2011-08-16,CADUSD,0
2011-08-17,CADUSD,-0
2011-08-18,CADUSD,0
2011-08-19,CADUSD,-0
2011-08-23,CADUSD,0
2011-08-24,CADUSD,0
2011-08-25,CADUSD,0
2011-08-26,CADUSD,-0
2011-08-31,CADUSD,-0
2011-09-01,CADUSD,0
2011-09-02,CADUSD,0
2011-09-07,CADUSD,0
2011-09-08,CADUSD,0
2011-09-09,CADUSD,-0
2011-09-13,CADUSD,0
2011-09-14,CADUSD,0
2011-09-15,CADUSD,-0
2011-09-16,CADUSD,0
2011-09-20,CADUSD,-0
2011-09-21,CADUSD,0
2011-09-22,CADUSD,-0
2011-09-23,CADUSD,-0
2011-09-27,CADUSD,0
2011-09-28,CADUSD,0
2011-09-29,CADUSD,-0
2011-09-30,CADUSD,-0
2011-10-04,CADUSD,0.0020369557124935494
2011-10-05,CADUSD,5.708725165360095e-4
2011-10-06,CADUSD,0
2011-10-07,CADUSD,0
2011-10-11,CADUSD,0
2011-10-12,CADUSD,-0
2011-10-13,CADUSD,0
2011-10-14,CADUSD,-0
2011-10-18,CADUSD,-0
2011-10-19,CADUSD,0
2011-10-20,CADUSD,-0
2011-10-21,CADUSD,0
2011-10-25,CADUSD,0
2011-10-26,CADUSD,-0
2011-10-27,CADUSD,0
2011-10-28,CADUSD,0
2011-11-01,CADUSD,-0
2011-11-02,CADUSD,-0
2011-11-03,CADUSD,0
2011-11-04,CADUSD,0
2011-11-08,CADUSD,0
2011-11-09,CADUSD,0
2011-11-10,CADUSD,-0
2011-11-11,CADUSD,0
2011-11-15,CADUSD,-0
2011-11-16,CADUSD,-0
2011-11-17,CADUSD,-0
2011-11-18,CADUSD,-0
2011-11-22,CADUSD,-0
2011-11-23,CADUSD,0
2011-11-24,CADUSD,-0
2011-11-29,CADUSD,0
2011-11-30,CADUSD,0
2011-12-01,CADUSD,0
2011-12-02,CADUSD,0
2011-12-06,CADUSD,0
2011-12-07,CADUSD,0
2011-12-08,CADUSD,-0
2011-12-09,CADUSD,-0
2011-12-13,CADUSD,-0
2011-12-14,CADUSD,-0
2011-12-15,CADUSD,-0
2011-12-16,CADUSD,0
2011-12-20,CADUSD,0
2011-12-21,CADUSD,0
2011-12-22,CADUSD,0
2011-12-23,CADUSD,0
2011-12-29,CADUSD,-0
2011-12-30,CADUSD,0
2012-01-04,CADUSD,0
2012-01-05,CADUSD,-0
2012-01-06,CADUSD,-0
2012-01-10,CADUSD,0
2012-01-11,CADUSD,0
2012-01-12,CADUSD,-0
2012-01-13,CADUSD,0
2012-01-18,CADUSD,0
2012-01-19,CADUSD,0
2012-01-20,CADUSD,-0
2012-01-24,CADUSD,-0.0049915896702121924
2012-01-25,CADUSD,-0
2012-01-26,CADUSD,0
2012-01-27,CADUSD,0
2012-01-31,CADUSD,-0
2012-02-01,CADUSD,-0
